age,income,loan_amount,loan_tenure_months,avg_dpd_per_delinquency,delinquency_ratio,credit_utilization_ratio,num_open_accounts,residence_type,loan_purpose,loan_type,default
43,26929.35,17618.14,48,0.0,0.1544,0.3475,7,Rented,Personal,Secured,0
26,15094.02,18973.0,18,0.6,0.0905,0.0207,2,Owned,Education,Secured,0
52,24646.47,17640.38,12,9.0,0.1846,0.4044,1,Owned,Personal,Unsecured,0
62,6213.85,7880.34,12,26.7,0.0036,0.3809,2,Rented,Personal,Unsecured,1
38,24590.08,11571.77,12,4.5,0.0851,0.1105,3,Mortgage,Personal,Unsecured,1
35,28900.22,9739.04,48,4.7,0.0206,0.174,1,Mortgage,Education,Secured,0
60,7747.38,13066.35,24,4.6,0.0224,0.2471,7,Owned,Personal,Unsecured,0
52,17091.97,15757.87,6,13.2,0.1502,0.1593,7,Owned,Personal,Unsecured,0
29,20679.09,9617.8,18,19.6,0.334,0.1427,4,Owned,Personal,Unsecured,0
57,21070.94,6926.78,6,2.6,0.1006,0.5686,7,Rented,Personal,Unsecured,0
30,15283.58,19868.06,24,4.2,0.0701,0.1192,1,Owned,Personal,Secured,0
40,13873.32,17368.17,36,2.8,0.0145,0.2027,4,Mortgage,Personal,Secured,0
26,20026.1,13697.81,6,13.1,0.1258,0.0941,2,Rented,Personal,Unsecured,0
23,20820.43,6681.84,6,3.6,0.0398,0.1039,1,Rented,Personal,Unsecured,0
62,12980.76,16332.83,18,4.3,0.2006,0.3088,5,Owned,Personal,Unsecured,0
31,11399.66,11152.77,24,37.1,0.0631,0.1654,3,Rented,Home,Unsecured,0
63,27691.01,1000.0,18,8.8,0.0613,0.1423,4,Mortgage,Auto,Unsecured,0
37,18861.35,9368.54,36,6.4,0.2388,0.2982,1,Owned,Home,Secured,0
52,3000.0,14292.09,48,3.0,0.0578,0.3851,1,Rented,Education,Unsecured,0
24,27740.09,10919.24,48,4.5,0.0782,0.3335,7,Mortgage,Auto,Unsecured,0
24,13222.86,14546.97,48,2.1,0.1495,0.3895,6,Rented,Personal,Unsecured,0
37,18533.92,14332.59,12,2.3,0.0466,0.3319,5,Rented,Home,Unsecured,0
61,20998.91,6533.41,48,22.8,0.024,0.5152,7,Mortgage,Home,Unsecured,0
39,6130.53,15420.27,60,25.3,0.1281,0.165,6,Owned,Personal,Secured,1
25,15689.58,15876.27,48,22.9,0.0131,0.5749,6,Mortgage,Home,Unsecured,1
52,28540.59,11847.45,24,5.2,0.0661,0.2775,6,Mortgage,Home,Secured,0
42,26714.88,12074.23,60,8.8,0.0611,0.5708,2,Rented,Education,Secured,0
26,15677.13,12050.36,48,9.2,0.1018,0.5821,5,Owned,Education,Secured,0
55,23726.67,19563.65,48,7.0,0.3069,0.2963,1,Owned,Personal,Unsecured,0
42,24780.2,13912.91,36,3.9,0.0637,0.3493,3,Rented,Personal,Unsecured,0
21,24372.01,12624.83,36,4.2,0.191,0.6117,1,Rented,Personal,Unsecured,1
40,8831.8,14350.81,6,34.0,0.2529,0.2335,1,Rented,Personal,Unsecured,0
42,31129.2,14244.61,60,17.5,0.235,0.2043,1,Owned,Home,Unsecured,0
31,14289.26,11505.73,18,8.7,0.0453,0.2364,6,Rented,Personal,Unsecured,0
33,18874.69,5323.87,6,1.0,0.0851,0.0447,5,Rented,Auto,Unsecured,0
62,15189.75,12543.58,6,5.8,0.028,0.0615,7,Mortgage,Personal,Secured,0
23,19838.09,14953.88,12,5.6,0.1268,0.2114,5,Mortgage,Personal,Secured,0
29,11085.88,13453.34,18,7.0,0.0584,0.4635,4,Owned,Auto,Unsecured,1
32,16199.02,9508.51,12,4.4,0.2225,0.6244,4,Rented,Home,Unsecured,0
43,19462.06,11022.81,48,17.3,0.0423,0.1726,6,Owned,Home,Unsecured,0
34,27797.19,16964.69,36,7.1,0.2565,0.3568,7,Owned,Home,Unsecured,0
53,26831.43,3571.82,48,23.9,0.0319,0.1307,6,Rented,Personal,Unsecured,0
38,27236.42,8281.26,12,28.7,0.0905,0.0986,4,Rented,Education,Unsecured,0
61,24949.22,12658.98,36,5.7,0.0951,0.3162,1,Rented,Home,Secured,0
29,32773.4,17198.2,6,2.9,0.1301,0.6291,4,Rented,Personal,Secured,0
43,15678.87,21073.93,48,15.7,0.0027,0.2524,7,Mortgage,Personal,Secured,0
30,16737.85,16447.53,12,21.2,0.0373,0.7054,4,Owned,Education,Secured,0
39,16408.46,9036.16,48,1.7,0.1781,0.4867,2,Mortgage,Personal,Secured,0
25,17510.95,3191.02,18,7.7,0.3589,0.1648,6,Rented,Education,Unsecured,0
43,6510.23,21339.79,12,0.1,0.3092,0.2791,6,Rented,Education,Unsecured,1
50,20118.09,7791.96,36,3.0,0.1328,0.3565,5,Owned,Personal,Unsecured,0
45,21968.44,12729.75,24,19.2,0.0076,0.1898,4,Rented,Personal,Secured,0
48,15940.75,11415.45,48,9.2,0.0845,0.0625,5,Rented,Education,Secured,0
54,3941.27,11654.53,60,6.3,0.0342,0.1447,3,Rented,Home,Unsecured,0
45,18171.44,6169.35,48,5.0,0.0222,0.2431,6,Rented,Personal,Secured,0
30,7642.35,20980.43,60,0.7,0.058,0.2017,2,Mortgage,Home,Unsecured,0
34,21418.49,7625.69,18,7.3,0.0607,0.1161,3,Owned,Home,Unsecured,0
62,18954.49,12793.28,36,25.3,0.0955,0.2427,6,Mortgage,Personal,Unsecured,0
50,19738.98,9774.29,48,10.4,0.3634,0.0979,5,Owned,Education,Unsecured,1
61,9511.71,15068.44,60,4.5,0.025,0.272,5,Owned,Education,Secured,0
45,28092.67,10953.89,24,12.6,0.126,0.2915,3,Owned,Personal,Unsecured,0
34,19361.67,10434.24,48,9.2,0.0334,0.2327,4,Owned,Education,Unsecured,0
55,10686.1,17435.9,18,4.9,0.1687,0.2758,2,Mortgage,Education,Unsecured,0
54,22637.13,10382.83,24,2.6,0.1381,0.2924,5,Rented,Personal,Secured,0
30,18781.88,19054.76,6,4.6,0.0176,0.4007,1,Rented,Personal,Unsecured,0
55,32695.34,5832.83,6,9.0,0.1917,0.448,2,Owned,Education,Unsecured,0
31,13577.0,10753.08,48,9.8,0.0734,0.2347,3,Rented,Personal,Secured,0
31,8019.73,7701.48,12,5.8,0.3596,0.4134,5,Owned,Auto,Unsecured,0
41,20314.77,12154.02,12,6.7,0.1986,0.5904,5,Owned,Home,Unsecured,0
41,26097.81,5133.56,12,57.5,0.1676,0.3174,6,Rented,Auto,Unsecured,0
42,36583.75,15097.68,12,13.3,0.0966,0.0394,3,Rented,Home,Unsecured,0
27,45348.9,15595.78,60,4.5,0.2528,0.4475,1,Mortgage,Personal,Secured,0
37,5583.61,19531.01,48,8.2,0.086,0.5368,6,Rented,Home,Unsecured,0
22,16918.1,16237.05,24,24.4,0.2268,0.1969,1,Owned,Home,Unsecured,1
32,8046.3,16180.44,18,5.0,0.0751,0.3837,5,Rented,Education,Unsecured,0
62,16020.93,15403.61,18,9.6,0.0008,0.1416,4,Mortgage,Auto,Secured,0
38,37817.95,10909.73,60,1.1,0.1179,0.6685,1,Rented,Education,Unsecured,1
31,11442.31,20094.42,12,11.3,0.0008,0.5182,1,Rented,Personal,Secured,0
36,17824.39,14771.63,6,7.1,0.2943,0.1103,7,Rented,Home,Secured,0
38,13353.11,24369.05,36,9.9,0.2378,0.0852,4,Rented,Personal,Unsecured,0
55,9973.63,20768.82,12,0.6,0.0,0.2056,7,Owned,Personal,Secured,0
46,32342.32,13733.06,12,1.0,0.1241,0.5822,6,Rented,Personal,Unsecured,0
36,5685.94,13977.98,48,6.0,0.0948,0.348,1,Owned,Personal,Unsecured,0
26,17339.89,16160.01,60,2.7,0.0706,0.1844,4,Rented,Auto,Secured,0
64,18703.71,19919.01,6,11.0,0.1522,0.6188,7,Rented,Personal,Secured,0
63,17735.6,4325.36,36,2.3,0.0308,0.4192,3,Rented,Education,Secured,0
62,15474.33,18562.06,24,2.0,0.0556,0.4005,6,Rented,Home,Unsecured,0
32,30914.74,13866.12,24,12.5,0.3031,0.2048,2,Owned,Education,Unsecured,0
33,3000.0,17401.54,36,0.9,0.0245,0.1683,2,Rented,Education,Secured,0
24,21491.61,8403.6,36,1.9,0.0261,0.3808,3,Rented,Education,Unsecured,0
59,21847.99,8178.06,60,1.2,0.1367,0.379,1,Rented,Home,Unsecured,0
22,20295.92,13696.77,24,4.7,0.0252,0.5505,2,Owned,Education,Unsecured,0
46,11353.25,16880.84,12,1.0,0.3477,0.1428,3,Mortgage,Personal,Secured,1
47,27640.25,5842.43,60,9.8,0.0087,0.4533,2,Owned,Home,Secured,0
47,27239.84,10006.59,12,27.5,0.3302,0.3866,1,Rented,Auto,Unsecured,1
35,11071.29,6011.44,48,3.5,0.0772,0.4569,6,Rented,Auto,Unsecured,0
28,8416.94,14090.77,6,0.4,0.1514,0.0793,4,Rented,Personal,Secured,0
27,6871.18,21967.88,36,10.2,0.1243,0.1574,7,Rented,Home,Secured,1
60,19803.24,10324.77,12,4.1,0.2601,0.301,3,Rented,Personal,Secured,0
32,18374.26,15921.8,12,7.5,0.0601,0.1892,6,Rented,Education,Unsecured,0
33,15111.14,12607.79,6,0.9,0.0111,0.3158,2,Rented,Education,Unsecured,0
63,34650.54,13844.61,36,4.7,0.142,0.2102,1,Rented,Personal,Unsecured,0
37,14311.33,9018.83,6,19.6,0.0224,0.2524,6,Rented,Education,Unsecured,0
37,19500.0,15273.68,6,3.5,0.1574,0.2141,2,Rented,Personal,Secured,0
56,16445.56,10993.94,24,10.7,0.0661,0.2162,1,Rented,Auto,Unsecured,0
41,33704.94,20958.5,6,13.5,0.0449,0.0351,1,Mortgage,Auto,Secured,0
28,3000.0,9445.53,60,3.4,0.1164,0.3398,1,Mortgage,Personal,Unsecured,0
25,15520.72,16893.84,60,14.3,0.2253,0.2962,1,Owned,Home,Unsecured,0
46,22914.04,21868.01,60,7.5,0.1724,0.1346,3,Mortgage,Personal,Unsecured,0
36,16220.89,17943.41,36,4.1,0.0509,0.0361,6,Owned,Personal,Unsecured,0
56,7565.34,7487.91,12,2.5,0.0075,0.5193,4,Rented,Auto,Secured,0
48,19412.78,7013.26,12,3.0,0.1061,0.6116,3,Rented,Personal,Unsecured,0
49,5029.41,14266.45,24,3.3,0.1234,0.3609,2,Rented,Home,Secured,0
32,23361.88,12309.18,36,4.5,0.0904,0.4275,3,Rented,Auto,Unsecured,0
57,14693.9,14577.36,60,16.8,0.3406,0.4527,3,Rented,Personal,Unsecured,0
50,13348.22,17976.21,12,13.1,0.0417,0.4642,2,Rented,Home,Unsecured,0
43,26369.25,12436.96,6,21.4,0.0231,0.2672,4,Rented,Home,Secured,0
36,9974.21,8855.92,60,1.6,0.1252,0.4998,3,Owned,Education,Secured,0
34,5660.27,13037.48,60,9.6,0.0896,0.2394,1,Owned,Education,Secured,1
30,10716.14,19596.69,18,4.0,0.0142,0.0834,3,Rented,Home,Unsecured,1
27,34376.01,12178.4,60,21.5,0.1723,0.3829,7,Owned,Education,Unsecured,0
57,9970.5,22757.95,18,3.8,0.008,0.1847,2,Rented,Auto,Unsecured,0
49,20924.19,16425.67,60,16.3,0.0781,0.2064,7,Rented,Auto,Secured,0
23,24746.83,15949.39,60,32.2,0.1555,0.2974,4,Owned,Home,Unsecured,0
35,10482.0,9273.1,60,22.7,0.0078,0.4263,7,Mortgage,Home,Secured,1
56,10492.36,11373.97,18,25.6,0.0927,0.4765,3,Owned,Education,Unsecured,0
39,19441.27,14611.62,18,10.5,0.0707,0.3217,3,Rented,Education,Unsecured,0
33,19802.58,11851.43,6,5.1,0.0805,0.3772,7,Rented,Home,Secured,0
62,28780.94,18305.04,12,4.2,0.3918,0.1349,2,Rented,Personal,Unsecured,0
41,11846.15,13066.64,24,1.5,0.0891,0.2751,5,Owned,Personal,Unsecured,1
57,14981.97,9050.95,6,2.0,0.0027,0.3071,5,Rented,Education,Secured,0
47,40707.17,13764.76,12,1.6,0.0505,0.432,6,Owned,Home,Unsecured,0
49,3659.0,10394.48,36,4.0,0.0942,0.1397,7,Owned,Education,Unsecured,0
40,3000.0,15626.69,12,7.9,0.25,0.4992,3,Mortgage,Home,Secured,0
45,6935.67,9642.99,12,16.9,0.2,0.0653,6,Owned,Personal,Secured,0
26,26812.84,21494.49,12,3.0,0.1406,0.4001,1,Owned,Personal,Secured,0
56,14493.72,4809.31,6,3.3,0.2258,0.2776,3,Owned,Home,Unsecured,0
22,14490.83,10628.64,12,5.6,0.2521,0.247,6,Rented,Personal,Secured,0
42,10278.22,13218.85,60,0.1,0.0064,0.1171,7,Rented,Auto,Unsecured,0
52,25347.35,9894.66,12,1.7,0.0006,0.5218,5,Rented,Personal,Secured,0
36,7059.57,1048.92,36,13.0,0.184,0.2619,3,Owned,Home,Unsecured,0
38,13347.98,22012.65,36,4.1,0.4216,0.1584,1,Owned,Personal,Unsecured,1
25,10594.86,16159.17,18,1.6,0.0757,0.2918,4,Owned,Personal,Secured,1
56,3000.0,6243.46,48,19.4,0.1668,0.1671,3,Owned,Personal,Secured,0
50,14174.09,6960.46,6,11.1,0.0117,0.3833,2,Owned,Education,Unsecured,0
39,17526.57,5160.2,12,3.2,0.0342,0.2766,1,Mortgage,Home,Unsecured,0
43,11795.83,11791.66,18,25.3,0.3676,0.1701,3,Rented,Personal,Secured,1
54,15853.8,19865.41,18,30.3,0.0098,0.142,5,Mortgage,Personal,Unsecured,1
33,16058.99,11053.83,6,2.4,0.1336,0.1021,6,Owned,Home,Unsecured,0
63,16935.79,10222.25,48,19.9,0.0568,0.2804,3,Mortgage,Home,Unsecured,0
49,9567.61,17346.85,18,3.0,0.1679,0.4505,6,Owned,Personal,Unsecured,0
56,9108.08,14114.53,18,11.6,0.1008,0.3369,5,Rented,Auto,Unsecured,1
42,18375.57,12224.04,6,3.2,0.018,0.1415,7,Rented,Personal,Secured,0
56,6191.3,16194.02,24,18.3,0.0205,0.0129,2,Rented,Auto,Unsecured,0
29,16287.0,3692.38,18,2.5,0.0954,0.4049,4,Rented,Personal,Unsecured,0
59,31083.92,14884.65,36,0.3,0.0074,0.2214,5,Rented,Home,Unsecured,0
39,17689.41,18945.52,60,1.8,0.0514,0.2894,3,Owned,Home,Unsecured,0
58,3387.47,6345.93,18,6.2,0.0071,0.1694,2,Owned,Home,Unsecured,0
26,19438.55,10673.65,6,1.9,0.1522,0.2535,1,Rented,Home,Secured,0
35,24547.92,2788.09,6,5.4,0.1503,0.4513,3,Rented,Personal,Unsecured,0
40,11637.46,10370.6,48,2.4,0.0639,0.2502,6,Rented,Personal,Secured,0
29,15608.37,9311.17,60,3.8,0.1268,0.1533,7,Rented,Personal,Secured,0
52,10978.49,21069.05,24,30.4,0.0953,0.4091,7,Owned,Education,Secured,0
24,14302.55,10231.17,24,0.9,0.0885,0.2624,6,Rented,Auto,Unsecured,0
38,12675.63,14018.01,48,6.7,0.0235,0.3267,7,Rented,Personal,Unsecured,0
25,21485.35,19258.79,48,19.9,0.0581,0.4855,6,Owned,Home,Unsecured,0
40,31266.1,1613.9,36,4.9,0.2169,0.3564,7,Mortgage,Personal,Secured,0
43,18457.72,13174.62,60,40.0,0.0289,0.5831,1,Rented,Personal,Unsecured,1
31,5666.06,7002.97,36,2.0,0.3001,0.5738,6,Mortgage,Personal,Unsecured,1
57,38235.47,7121.49,18,0.4,0.1273,0.051,6,Mortgage,Personal,Secured,0
42,22663.19,8228.71,24,0.4,0.3943,0.2002,5,Owned,Personal,Unsecured,0
24,24291.76,10055.81,36,9.9,0.0568,0.157,6,Rented,Auto,Unsecured,0
49,17490.19,7362.37,18,4.8,0.0192,0.5839,7,Rented,Auto,Unsecured,0
64,19861.83,10442.63,12,10.2,0.0335,0.2886,2,Owned,Auto,Secured,0
54,15265.39,17343.34,18,26.8,0.0588,0.0892,7,Owned,Auto,Unsecured,0
33,25229.57,14931.65,60,12.1,0.0589,0.2501,4,Owned,Education,Unsecured,0
62,14180.77,26095.39,36,16.6,0.1487,0.2975,3,Mortgage,Personal,Unsecured,0
29,21915.0,13433.07,60,2.8,0.003,0.3572,2,Rented,Home,Secured,0
62,25755.23,15500.11,18,3.4,0.0468,0.7029,2,Rented,Education,Unsecured,0
51,27967.48,18787.53,60,6.2,0.3301,0.216,4,Owned,Home,Unsecured,0
27,26255.54,6586.66,60,0.3,0.0506,0.3322,6,Rented,Home,Secured,0
24,9811.21,18673.0,12,6.1,0.2199,0.2586,5,Rented,Home,Unsecured,0
39,30581.97,7598.57,36,13.6,0.087,0.3641,6,Rented,Home,Secured,0
62,23314.07,14630.67,18,4.7,0.444,0.102,6,Mortgage,Personal,Secured,0
50,20444.75,17069.1,36,10.3,0.0779,0.2096,4,Owned,Home,Unsecured,0
51,21367.01,2754.05,48,2.8,0.2113,0.1232,4,Rented,Personal,Unsecured,0
55,16732.88,10422.16,48,7.6,0.2397,0.2108,7,Rented,Personal,Unsecured,0
41,14267.03,11909.63,18,7.4,0.1591,0.4748,4,Rented,Auto,Secured,0
51,15051.96,6653.34,6,6.3,0.0149,0.1184,6,Owned,Home,Unsecured,0
39,28305.02,13918.27,36,10.8,0.002,0.1126,1,Owned,Education,Unsecured,0
51,18648.41,20731.78,36,21.0,0.0186,0.5125,7,Rented,Education,Unsecured,0
52,20253.74,7399.52,48,19.7,0.0484,0.0492,7,Rented,Personal,Unsecured,1
22,18481.14,18183.53,48,0.4,0.1158,0.1447,6,Mortgage,Education,Unsecured,0
30,12656.6,14708.2,60,0.6,0.0044,0.093,3,Rented,Personal,Unsecured,0
22,3000.0,5472.56,36,1.2,0.1538,0.6076,4,Rented,Auto,Unsecured,0
22,24149.76,10166.56,36,23.3,0.0401,0.3538,3,Owned,Education,Unsecured,1
44,23302.22,13545.91,48,0.7,0.0112,0.3661,6,Rented,Auto,Secured,0
37,17908.35,20185.02,18,8.8,0.1543,0.2828,6,Rented,Auto,Unsecured,0
52,9278.1,16257.08,24,10.1,0.149,0.5707,4,Rented,Personal,Unsecured,0
36,32566.55,8818.47,60,9.1,0.1093,0.2856,5,Rented,Auto,Unsecured,0
36,15270.78,14226.15,18,13.2,0.0356,0.4732,5,Rented,Home,Unsecured,1
59,19986.01,1000.0,12,4.3,0.1685,0.114,4,Rented,Personal,Unsecured,0
51,12374.81,16764.38,6,12.7,0.1885,0.5304,2,Owned,Education,Unsecured,0
63,7202.25,8419.56,18,11.1,0.2,0.2719,3,Owned,Auto,Secured,0
44,22717.06,6970.44,18,1.8,0.1635,0.4615,5,Rented,Personal,Unsecured,0
21,5993.53,10676.82,36,6.7,0.0181,0.3188,1,Owned,Auto,Secured,1
31,19832.31,6021.94,60,16.9,0.3292,0.468,2,Mortgage,Home,Unsecured,1
41,19855.55,11266.61,12,6.7,0.3481,0.1928,7,Owned,Personal,Secured,0
24,9041.89,17517.99,60,7.1,0.2675,0.4097,5,Rented,Home,Unsecured,0
27,7628.66,2378.58,36,34.3,0.0088,0.4593,2,Rented,Education,Secured,0
46,11836.51,11889.53,48,2.8,0.0224,0.1229,6,Owned,Home,Unsecured,0
32,12979.52,11463.3,60,12.4,0.019,0.2496,3,Owned,Education,Secured,0
51,5762.12,14845.99,36,10.2,0.1527,0.2979,6,Owned,Auto,Unsecured,0
37,8998.87,11320.39,24,33.8,0.0844,0.1312,6,Rented,Auto,Unsecured,0
53,18607.24,17028.52,6,8.4,0.1605,0.2403,2,Rented,Personal,Secured,0
31,33916.99,19092.8,24,1.1,0.1042,0.289,1,Owned,Home,Unsecured,0
48,26061.18,17431.8,36,39.3,0.0005,0.0721,7,Owned,Personal,Unsecured,1
52,19284.16,8616.95,6,2.8,0.0233,0.2178,2,Rented,Home,Secured,0
21,27026.73,21973.75,18,3.4,0.0871,0.1571,6,Rented,Auto,Unsecured,0
48,27243.71,6521.55,60,5.0,0.0395,0.3593,7,Rented,Personal,Unsecured,0
62,15560.16,15867.3,12,15.2,0.0368,0.4408,5,Owned,Home,Secured,0
27,20063.17,18057.46,24,0.1,0.1781,0.295,7,Rented,Auto,Secured,0
22,25823.18,22705.27,12,18.6,0.0435,0.3051,1,Owned,Education,Unsecured,1
62,26915.78,17345.63,36,33.0,0.046,0.2512,6,Owned,Personal,Secured,0
44,26992.58,8517.69,6,13.6,0.1176,0.1541,3,Rented,Home,Unsecured,0
24,9783.91,16899.1,48,0.1,0.1977,0.1977,5,Owned,Auto,Secured,0
64,27400.41,11639.2,60,31.3,0.0902,0.2152,3,Owned,Home,Unsecured,0
39,32864.62,17827.79,60,0.1,0.1068,0.3381,6,Mortgage,Home,Unsecured,0
46,29947.42,13280.49,18,11.3,0.1293,0.0731,4,Owned,Education,Unsecured,1
31,9315.82,19460.04,6,0.0,0.2234,0.1072,5,Rented,Education,Secured,0
60,7304.19,12459.16,48,3.6,0.2188,0.1561,2,Owned,Home,Unsecured,0
63,21721.81,17014.36,12,13.9,0.1412,0.1351,3,Owned,Personal,Secured,0
31,29798.67,9228.19,12,28.3,0.2184,0.3345,2,Rented,Education,Unsecured,0
23,19809.34,18232.9,18,0.3,0.0692,0.078,7,Rented,Auto,Secured,0
32,16120.18,1584.08,48,17.5,0.0874,0.463,7,Rented,Auto,Unsecured,0
23,17278.49,15847.72,48,6.4,0.114,0.1553,6,Rented,Home,Secured,0
62,26163.94,14160.09,18,8.8,0.0511,0.4829,1,Rented,Home,Secured,0
47,15427.14,13077.58,6,5.2,0.4854,0.1994,3,Mortgage,Personal,Unsecured,1
22,21847.64,1486.65,24,4.1,0.0727,0.1551,3,Rented,Personal,Unsecured,0
36,16957.1,9853.52,6,2.0,0.0148,0.0493,1,Rented,Auto,Secured,0
22,10893.3,18346.04,60,4.5,0.1824,0.1267,1,Mortgage,Personal,Secured,0
50,10266.47,8115.37,12,21.9,0.0601,0.3174,1,Owned,Personal,Unsecured,0
40,22202.47,4988.67,6,0.9,0.0278,0.2505,6,Owned,Education,Unsecured,0
58,3000.0,6950.92,36,33.4,0.0344,0.0447,1,Rented,Education,Secured,0
48,21834.1,18276.83,6,1.6,0.1323,0.5448,7,Rented,Education,Secured,1
45,16635.04,14621.28,60,0.5,0.1227,0.4457,4,Owned,Education,Unsecured,1
52,25568.67,19440.65,6,7.9,0.0574,0.3989,3,Mortgage,Home,Unsecured,0
30,22811.71,15810.6,48,75.1,0.2192,0.1347,6,Rented,Personal,Secured,0
62,18356.97,7989.7,60,15.8,0.0388,0.2048,6,Owned,Auto,Unsecured,0
60,9461.08,21458.7,60,5.4,0.1295,0.222,7,Rented,Auto,Secured,0
53,9894.11,9279.57,36,15.9,0.0848,0.1436,4,Rented,Home,Secured,0
33,12840.28,8193.62,12,18.0,0.2637,0.2446,7,Owned,Home,Secured,0
61,24948.75,13586.24,18,2.7,0.2743,0.1833,4,Owned,Personal,Secured,0
62,32149.64,14402.78,6,0.5,0.0768,0.2211,7,Rented,Home,Unsecured,0
57,20639.13,16501.47,24,23.8,0.0492,0.4359,2,Owned,Education,Unsecured,0
36,13286.25,10629.59,48,2.4,0.007,0.4319,3,Owned,Personal,Unsecured,0
42,14119.81,19361.46,48,6.8,0.1355,0.3898,3,Rented,Home,Secured,0
40,14487.93,9054.55,18,2.5,0.0432,0.741,6,Rented,Home,Unsecured,0
63,26320.92,6831.7,24,4.4,0.2215,0.5093,3,Mortgage,Auto,Unsecured,0
47,14331.31,2518.75,6,10.2,0.2015,0.2511,3,Owned,Personal,Secured,0
61,17650.51,11145.5,24,8.0,0.1076,0.2455,1,Owned,Education,Unsecured,0
36,28758.39,16481.55,48,27.2,0.0061,0.0356,7,Owned,Personal,Secured,0
54,13460.18,15880.37,18,4.7,0.0897,0.4748,5,Rented,Personal,Unsecured,0
52,22456.48,13845.47,24,5.9,0.0127,0.2353,2,Rented,Education,Unsecured,0
46,25203.64,9897.23,24,0.1,0.1481,0.3707,2,Rented,Home,Unsecured,0
45,18507.54,18483.51,18,3.4,0.0461,0.4556,1,Owned,Home,Unsecured,0
22,33632.94,12654.51,60,13.0,0.3855,0.0428,7,Owned,Education,Unsecured,1
32,31323.63,14212.38,18,12.6,0.0481,0.326,4,Owned,Auto,Secured,0
60,20104.78,6381.58,18,1.9,0.0899,0.2052,5,Owned,Education,Unsecured,0
29,11569.47,2933.76,48,42.1,0.2161,0.4374,2,Rented,Auto,Secured,0
32,11947.53,16553.64,18,6.0,0.1838,0.2451,4,Owned,Personal,Secured,0
46,19701.13,24833.39,36,3.0,0.0236,0.1634,7,Owned,Education,Unsecured,1
29,9279.76,14462.28,6,13.0,0.184,0.5316,3,Rented,Personal,Unsecured,0
30,20151.54,16582.53,48,9.3,0.0329,0.5011,6,Rented,Personal,Secured,0
52,31504.76,16474.95,60,6.0,0.0802,0.2732,5,Owned,Personal,Unsecured,0
54,18499.89,12615.22,18,16.4,0.1147,0.2389,5,Mortgage,Education,Unsecured,0
40,17848.42,4480.1,12,9.7,0.2773,0.3464,6,Owned,Personal,Unsecured,0
59,24825.54,15920.39,24,34.3,0.1188,0.3559,3,Rented,Personal,Secured,0
22,22198.68,19893.61,18,17.7,0.0173,0.4281,2,Owned,Home,Unsecured,0
21,8813.51,14976.26,18,7.9,0.1933,0.2651,7,Rented,Education,Unsecured,0
56,14358.13,11223.21,6,10.3,0.0957,0.1863,5,Owned,Home,Unsecured,0
44,33151.63,14482.78,18,7.4,0.0001,0.0516,1,Owned,Education,Unsecured,0
47,20603.56,12073.9,48,6.0,0.0806,0.2189,1,Rented,Auto,Unsecured,0
22,9948.53,18977.76,36,11.0,0.0324,0.3527,1,Owned,Auto,Unsecured,0
51,16465.23,13519.2,12,2.6,0.0993,0.4097,6,Rented,Personal,Secured,0
34,3739.3,16077.21,12,3.4,0.2638,0.4755,5,Rented,Auto,Unsecured,0
22,3139.82,18135.77,60,2.3,0.2035,0.2479,2,Rented,Personal,Unsecured,0
49,25858.17,16102.67,18,8.9,0.0196,0.1663,6,Owned,Education,Secured,0
35,17964.23,12811.85,6,23.6,0.2843,0.2477,4,Mortgage,Auto,Unsecured,0
32,22151.02,4948.79,48,32.6,0.1027,0.3285,2,Owned,Home,Unsecured,0
57,27263.08,14701.36,48,2.1,0.1029,0.37,4,Owned,Education,Unsecured,0
48,20715.79,17150.29,18,2.5,0.0063,0.0965,7,Rented,Auto,Secured,0
40,23864.82,4481.9,24,6.5,0.0326,0.1364,5,Owned,Auto,Unsecured,0
59,20058.47,14598.53,48,9.1,0.0367,0.1427,7,Rented,Home,Secured,0
44,28291.18,12553.43,48,6.8,0.111,0.1867,3,Owned,Auto,Secured,0
41,32187.58,1178.16,48,3.5,0.1729,0.275,4,Rented,Personal,Unsecured,0
30,19596.57,14170.9,12,12.4,0.056,0.6063,4,Rented,Home,Unsecured,0
34,19261.09,19414.91,48,2.0,0.2717,0.6874,2,Mortgage,Education,Secured,1
57,20561.28,12647.44,24,0.9,0.2625,0.0832,5,Mortgage,Auto,Unsecured,0
38,17155.8,2115.55,36,2.4,0.0848,0.6069,2,Owned,Personal,Unsecured,0
44,14797.76,14293.65,12,22.4,0.279,0.2464,5,Owned,Auto,Secured,1
34,26386.69,17986.27,12,2.3,0.3156,0.2893,7,Owned,Auto,Unsecured,0
54,14808.56,8238.27,36,6.2,0.0743,0.5528,4,Mortgage,Auto,Unsecured,0
32,14347.16,11298.97,24,2.9,0.098,0.1611,3,Rented,Personal,Unsecured,0
42,25186.96,10650.65,18,25.2,0.0083,0.2765,6,Mortgage,Education,Unsecured,0
26,25800.88,12947.64,60,16.3,0.0779,0.4339,5,Mortgage,Home,Unsecured,0
56,36667.77,10495.48,6,4.7,0.0254,0.2593,4,Owned,Personal,Unsecured,0
56,27757.31,19092.15,24,16.6,0.089,0.5414,6,Owned,Auto,Unsecured,0
42,24616.22,18965.11,36,37.2,0.218,0.2205,6,Rented,Personal,Unsecured,0
